# FWHM = 0.0037175026, 31623, 33725
# pos	int		env
-2.760645	0.16545343		0.16639508
-2.760645	0.16528147		0.16639508
-2.7606144	0.1656827		0.16639508
-2.7605915	0.16555987		0.16639508
-2.7605839	0.16562538		0.16639508
-2.7605379	0.1668045		0.1668045
-2.7604845	0.16699283		0.16699283
-2.7604845	0.16623951		0.16699283
-2.7604616	0.16637053		0.16699283
-2.760454	0.16672263		0.16699283
-2.7605073	0.16641146		0.16699283
-2.760515	0.16623132		0.16699283
-2.7605686	0.1655435		0.16699283
-2.7605302	0.1655435		0.16699283
-2.760515	0.1663214		0.16699283
-2.7604768	0.16600205		0.16699283
-2.7604997	0.16537155		0.16699283
-2.7604997	0.16577278		0.16699283
-2.7604692	0.16562538		0.16699283
-2.760431	0.16595292		0.16699283
-2.7603776	0.16610031		0.16699283
-2.7603471	0.16605936		0.16699283
-2.7603471	0.16553532		0.16699283
-2.760324	0.16583829		0.16699283
-2.760324	0.16622314		0.16699283
-2.7602935	0.16569908		0.16699283
-2.760324	0.16517502		0.16699283
-2.7603471	0.16537155		0.16699283
-2.7603471	0.16521597		0.16699283
-2.7603624	0.16514227		0.16699283
-2.7603316	0.16507676		0.16699283
-2.7603548	0.16501126		0.16699283
-2.7603471	0.16488025		0.16699283
-2.7603393	0.1653306		0.16699283
-2.7603164	0.16549437		0.16699283
-2.760324	0.16537155		0.16699283
-2.7603316	0.16508496		0.16699283
-2.7603393	0.16499488		0.16699283
-2.7603164	0.16520777		0.16699283
-2.760301	0.16497032		0.16699283
-2.7602782	0.16528147		0.16699283
-2.7602859	0.16574821		0.16699283
-2.7603087	0.16571546		0.16699283
-2.760324	0.16506039		0.16699283
-2.7603624	0.16515046		0.16699283
-2.76037	0.16507676		0.16699283
-2.760454	0.16481474		0.16699283
-2.7604234	0.16551894		0.16699283
-2.7604997	0.16517502		0.16699283
-2.7604845	0.16490482		0.16699283
-2.7604768	0.1652569		0.16699283
-2.7604463	0.16565813		0.16699283
-2.7604234	0.16523235		0.16699283
-2.7604082	0.16482292		0.16699283
-2.7603853	0.16474104		0.16699283
-2.7604158	0.16442169		0.16699283
-2.7604005	0.16401228		0.16699283
-2.76037	0.16348004		0.16699283
-2.760393	0.16361924		0.16699283
-2.760393	0.16403684		0.16699283
-2.76037	0.16448721		0.16699283
-2.76037	0.16503583		0.16699283
-2.7603624	0.16527328		0.16699283
-2.7603471	0.16520777		0.16699283
-2.7603548	0.16499488		0.16699283
-2.76037	0.16532242		0.16699283
-2.7603316	0.16520777		0.16699283
-2.760301	0.16528147		0.16699283
-2.7602935	0.16515046		0.16699283
-2.760301	0.16517502		0.16699283
-2.7602859	0.16529785		0.16699283
-2.7602477	0.16495395		0.16699283
-2.76024	0.1646264		0.16699283
-2.7602172	0.16442989		0.16699283
-2.7602096	0.16476561		0.16699283
